question_id,question_type,question,answer,answer_begin_position,answer_end_position,article_id
15947,2,ผลคูณไขว้ของเวกเตอร์สองอัน a และ b ในปริภูมิสามมิติ เขียนแทนด้วย a × b ใช่หรือไม่,ใช่,,,119446
15948,2,วัตถุนิยม เป็นแนวคิดทางปรัชญา ที่ถือว่ามีเพียงสสารและปรากฏการณ์ของสสารที่เป็นจริงใช่หรือไม่,ใช่,,,210813
15949,2,หนังสือเล่มแรกของชุดฟิฟตีเชดส์ เริ่มต้นเรื่องด้วยความสัมพันธ์ระหว่าง แอนัสตาเซีย สตีล บัณฑิตใหม่และคริสเตียน เกรย์ นักธุรกิจหนุ่มใช่หรือไม่,ใช่,,,549329
15950,2,เรื่องฉากความสัมพันธ์ทางเพศที่มีส่วนประกอบของบีดีเอสเอ็ม ฟิฟตีเชดส์ออฟเกรย์ ขึ้นอันดับหนังสือขายดีของอเมริกาแม้ว่าได้รับคำวิจารณ์ในด้านลบใช่หรือไม่,ใช่,,,549329
15951,2,ใช่หรือไม่ที่ความสามารถอยู่อาศัยได้ของดาวเคราะห์ คือการตรวจวัดศักยภาพของดาวเคราะห์หรือดาวบริวารว่าสามารถรองรับการดำรงชีวิตของสิ่งมีชีวิตได้หรือไม่,ใช่,,,276051
15952,2,ในการศึกษาวิจัยวิทยาศาสตร์ดาวเคราะห์ สาขาเกิดใหม่ในทางชีวดาราศาสตร์ บอกว่าสิ่งจำเป็นพื้นฐานที่สุดสำหรับชีวิต คือ แหล่งกำเนิดพลังงานใช่หรือไม่,ใช่,,,276051
15953,2,"การปลอดโรคทางจิต เป็น ""สถานะทางจิตของบุคคลที่ทำหน้าที่ได้ในระดับการปรับตัวได้ทางอารมณ์และพฤติกรรมที่น่าพอใจ"" ใช่หรือไม่",ใช่,,,927144
15954,2,มงกุฎจักรพรรดิแห่งออสเตรียป็นมงกุฎ บางครั้งจึงเรียกว่า “มงกุฎจักรพรรดิรูดอล์ฟที่ 2” หรือ “มงกุฎแห่งจักรวรรดิออสเตรีย”ใช่หรือไม่,ใช่,,,231778
15955,2,มงกุฎจักรพรรดิแห่งออสเตรีย ส่วนโค้งมงกุฎมีอิทธิพลมาจากมงกุฎแห่งจักรวรรดิโรมันอันศักดิ์สิทธิ์ และฝังด้วยเพชรแปดเม็ดที่เป็นสัญลักษณ์ของพระเยซูใช่หรือไม่,ใช่,,,231778
15956,2,ปราสาทบายกรีม ตั้งอยู่ในช่องเขาตาเมือน (หรือช่องเขาตาเมียง) เทือกเขาพนมดงรักจังหวัดสุรินทร์ใช่หรือไม่,ใช่,,,189483
15957,2,เพชรในเพลง 2548 กระทรวงวัฒนธรรม ของสำนักงานวรรณกรรมและประวัติศาสตร์ กรมศิลปากร จัดงานมอบรางวัล 29 กรกฎาคม 2548 ซึ่งตรงกับวันภาษาไทยแห่งชาติใช่ไหม,ใช่,,,735426
15958,2,เขาอู่ไถคือ แหล่งมรดกโลกที่ตั้งอยู่ในเขตภูเขา มณฑลชานซี ประเทศจีนใช่หรือไม่,ใช่,,,315054
15959,2,"""ออกอแนก"" เป็นสัญลักษณ์รูปร่างคล้ายตะขอ ( ˛ ) อยู่ใต้รูปสระของอักษรละตินในหลายๆ ภาษาใช่หรือไม่",ใช่,,,258948
